1.68,-1.00,-1.00,6.61,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.34,0.16,0.07,-1.00,0.05,0.26,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.57,0.22,0.05,0.15,
1.68,-1.00,-1.00,6.61,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.34,0.16,0.07,-1.00,0.05,0.26,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.56,0.22,0.05,0.15,
1.69,-1.00,-1.00,6.61,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.34,0.16,0.07,-1.00,0.05,0.26,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.56,0.21,0.05,0.15,
1.69,-1.00,-1.00,6.61,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.34,0.16,0.07,-1.00,0.05,0.26,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.55,0.21,0.05,0.15,
1.70,-1.00,-1.00,6.61,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.26,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.54,0.21,0.05,0.15,
1.69,-1.00,-1.00,6.60,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.54,0.20,0.05,0.15,
1.69,-1.00,-1.00,6.60,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.53,0.20,0.05,0.15,
1.69,-1.00,-1.00,6.60,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.53,0.20,0.05,0.15,
1.69,-1.00,-1.00,6.60,-1.00,-1.00,2.43,2.64,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.52,0.20,0.05,0.15,
1.69,-1.00,-1.00,6.60,-1.00,-1.00,-1.00,2.64,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.52,0.20,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,-1.00,2.64,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.51,0.20,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,-1.00,-1.00,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.46,0.51,0.20,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,-1.00,-1.00,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.45,-1.00,0.19,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,-1.00,-1.00,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.45,-1.00,0.19,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,2.96,-1.00,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.45,-1.00,0.19,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,3.39,-1.00,0.06,0.11,0.19,0.38,0.35,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.45,-1.00,0.19,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,3.76,-1.00,0.06,0.11,0.19,0.38,0.36,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.44,-1.00,0.19,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,4.06,-1.00,0.06,0.11,0.19,0.38,0.36,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.44,-1.00,0.19,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,4.32,-1.00,0.06,0.11,0.19,0.39,0.36,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.44,-1.00,0.19,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,4.55,-1.00,0.06,0.11,0.19,0.39,0.36,0.16,0.07,-1.00,0.05,0.25,1.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.44,-1.00,0.18,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,4.75,-1.00,0.06,0.11,0.19,0.39,0.36,0.16,0.07,-1.00,0.04,0.25,1.72,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.43,-1.00,0.18,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,4.92,-1.00,0.06,0.11,0.19,0.39,0.36,0.16,0.07,-1.00,0.04,0.24,1.72,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.43,-1.00,0.18,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,5.08,-1.00,0.06,0.11,0.19,0.39,0.37,0.16,0.07,-1.00,0.04,0.24,1.72,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.43,-1.00,0.18,0.05,0.15,
1.68,-1.00,-1.00,6.60,-1.00,-1.00,5.22,-1.00,0.06,0.11,0.19,0.39,0.37,0.16,0.07,-1.00,0.04,0.24,1.72,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.43,-1.00,0.17,0.05,0.15,
1.68,-1.00,-1.00,6.60,8.31,-1.00,5.35,-1.00,0.06,0.11,0.19,0.39,0.37,0.16,0.07,-1.00,0.04,0.24,1.72,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.42,-1.00,0.17,0.05,0.15,
1.68,-1.00,-1.00,6.60,8.31,8.59,5.61,-1.00,0.06,0.11,0.19,0.40,0.37,0.16,0.07,-1.00,0.04,0.24,1.72,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.42,-1.00,0.17,0.05,0.14,
1.68,-1.00,-1.00,6.61,8.29,8.59,5.88,-1.00,0.06,0.11,0.19,0.40,0.38,0.16,0.07,-1.00,0.04,0.24,1.72,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.42,-1.00,0.17,0.05,0.14,
1.68,-1.00,-1.00,6.62,8.27,8.56,6.15,-1.00,0.06,0.11,0.19,0.40,0.38,0.16,0.07,-1.00,0.04,0.24,1.71,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.41,-1.00,0.17,0.05,0.14,
1.68,-1.00,-1.00,6.63,8.25,8.54,6.41,-1.00,0.06,0.11,0.19,0.40,0.38,0.16,0.07,-1.00,0.04,0.24,1.71,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.41,-1.00,0.16,0.05,0.14,
1.68,-1.00,-1.00,6.65,8.24,8.53,6.68,-1.00,0.06,0.11,0.19,0.40,0.39,0.16,0.07,-1.00,0.04,0.24,1.71,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.40,-1.00,0.16,0.05,0.14,
1.68,-1.00,-1.00,6.68,8.23,8.52,6.95,-1.00,0.06,0.11,0.19,0.41,0.39,0.16,0.07,-1.00,0.04,0.24,1.71,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.40,-1.00,0.16,0.04,0.14,
1.68,-1.00,-1.00,6.70,8.23,8.51,7.22,-1.00,0.06,0.11,0.19,0.41,0.40,0.16,0.07,-1.00,0.04,0.24,1.70,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.40,-1.00,0.16,0.04,0.14,
1.68,-1.00,-1.00,6.73,8.22,8.50,7.49,-1.00,0.06,0.11,0.19,0.41,0.40,0.16,0.07,-1.00,0.04,0.24,1.70,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.15,0.04,0.14,
1.68,-1.00,-1.00,6.75,8.21,8.49,7.50,-1.00,0.06,0.11,0.19,0.41,0.40,0.16,0.07,-1.00,0.04,0.24,1.70,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.15,0.04,0.14,
1.68,-1.00,-1.00,6.78,8.21,8.48,7.50,-1.00,0.06,0.11,0.19,0.42,0.41,0.16,0.07,-1.00,0.04,0.23,1.70,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.15,0.04,0.14,
1.68,-1.00,-1.00,6.80,8.20,8.47,7.51,-1.00,0.06,0.11,0.19,0.42,0.41,0.16,0.07,-1.00,0.04,0.23,1.69,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.15,0.04,0.14,
1.68,-1.00,-1.00,6.83,8.20,8.46,7.51,-1.00,0.06,0.11,0.19,0.42,0.42,0.16,0.07,-1.00,0.04,0.23,1.69,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.15,0.04,0.14,
1.68,-1.00,-1.00,6.85,8.19,8.46,7.52,-1.00,0.06,0.11,0.19,0.42,0.42,0.16,0.07,-1.00,0.04,0.23,1.69,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.15,0.04,0.14,
1.68,-1.00,-1.00,6.88,8.19,8.45,7.52,-1.00,0.06,0.11,0.19,0.43,0.42,0.16,0.07,-1.00,0.04,0.23,1.69,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.14,0.04,0.14,
1.68,-1.00,-1.00,6.90,8.18,8.44,7.53,-1.00,0.06,0.11,0.19,0.43,0.43,0.16,0.07,-1.00,0.04,0.23,1.68,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.14,0.04,0.14,
1.68,-1.00,-1.00,6.93,8.18,8.44,7.54,-1.00,0.06,0.11,0.19,0.43,0.43,0.16,0.07,-1.00,0.04,0.23,1.68,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.40,-1.00,0.14,0.04,0.14,
1.69,-1.00,-1.00,6.96,8.18,8.44,7.54,-1.00,0.06,0.11,0.19,0.43,0.43,0.16,0.07,-1.00,0.04,0.23,1.68,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.41,-1.00,0.14,0.04,0.14,
1.69,-1.00,-1.00,6.99,8.18,8.44,7.55,-1.00,0.06,0.11,0.19,0.44,0.44,0.16,0.07,-1.00,0.04,0.23,1.67,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.41,-1.00,0.14,0.04,0.14,
1.69,-1.00,-1.00,7.02,8.18,8.44,7.56,-1.00,0.06,0.11,0.19,0.44,0.44,0.16,0.07,-1.00,0.04,0.23,1.67,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.42,-1.00,0.14,0.04,0.14,
1.69,-1.00,-1.00,7.05,8.17,8.44,7.56,-1.00,0.06,0.11,0.19,0.44,0.44,0.16,0.07,-1.00,0.04,0.23,1.67,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.42,-1.00,0.14,0.04,0.14,
1.69,-1.00,-1.00,7.07,8.16,8.43,7.57,-1.00,0.06,0.11,0.19,0.44,0.45,0.16,0.07,-1.00,0.04,0.23,1.67,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.43,-1.00,0.13,0.04,0.14,
1.69,-1.00,-1.00,7.09,8.16,8.43,7.57,-1.00,0.06,0.11,0.19,0.44,0.45,0.16,0.07,-1.00,0.04,0.23,1.66,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.43,-1.00,0.13,0.04,0.14,
1.69,-1.00,-1.00,7.11,8.16,-1.00,7.58,-1.00,0.06,0.11,0.19,0.45,0.45,0.16,0.07,-1.00,0.04,0.23,1.66,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.44,-1.00,0.13,0.04,0.14,
1.69,-1.00,-1.00,7.12,8.16,-1.00,7.58,-1.00,0.06,0.11,0.19,0.45,0.46,0.16,0.07,-1.00,0.04,0.23,1.66,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.44,-1.00,0.13,0.04,0.14,
1.69,-1.00,-1.00,7.12,8.16,-1.00,7.58,-1.00,0.06,0.11,0.19,0.45,0.46,0.16,0.07,-1.00,0.04,0.23,1.66,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.45,-1.00,0.13,0.04,0.14,
